    ;SESSIONID              ;USERID;DATETIME                     ;ALTITUDE;HEARTRATE;SPEED  ;CADENCE;DISTANCE           ;TEMPERATURE
945 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:49:29.397 PM;50.14   ;173      ;6.03   ;83     ;3,251.699951171875 ;0          
946 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:49:30.397 PM;50.14   ;172      ;6.16   ;83     ;3,254.89990234375  ;0          
947 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:49:31.397 PM;50.293  ;172      ;6.32   ;83     ;3,258.199951171875 ;0          
948 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:49:32.397 PM;50.445  ;171      ;6.48   ;83     ;3,261.199951171875 ;0          
949 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:49:33.397 PM;50.597  ;170      ;6.66   ;83     ;3,263.89990234375  ;0          
950 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:49:34.397 PM;50.75   ;169      ;6.83   ;82     ;3,267.5            ;0          
951 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:49:35.397 PM;50.902  ;169      ;7.02   ;83     ;3,271              ;0          
952 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:49:36.397 PM;50.902  ;168      ;8.53   ;82     ;3,274.699951171875 ;0          
953 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:49:37.397 PM;51.055  ;167      ;9.38   ;82     ;3,278.60009765625  ;0          
954 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:49:38.397 PM;51.207  ;166      ;9.96   ;83     ;3,281.89990234375  ;0          
955 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:49:39.397 PM;51.359  ;165      ;10.32  ;83     ;3,285.300048828125 ;0          
956 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:49:40.397 PM;51.359  ;164      ;10.52  ;83     ;3,288.60009765625  ;0          
957 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:49:41.397 PM;51.512  ;163      ;10.52  ;83     ;3,292              ;0          
958 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:49:42.397 PM;51.664  ;163      ;10.5   ;83     ;3,295.5            ;0          
959 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:49:43.397 PM;51.664  ;162      ;10.49  ;84     ;3,298.199951171875 ;0          
960 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:49:44.397 PM;51.817  ;161      ;10.52  ;84     ;3,300.89990234375  ;0          
961 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:49:45.397 PM;51.817  ;160      ;10.55  ;85     ;3,303.800048828125 ;0          
962 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:49:46.397 PM;51.817  ;159      ;10.62  ;85     ;3,306.300048828125 ;0          
963 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:49:47.397 PM;51.969  ;159      ;10.72  ;85     ;3,309.39990234375  ;0          
964 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:49:48.397 PM;51.969  ;158      ;10.92  ;85     ;3,312.89990234375  ;0          
965 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:49:49.397 PM;51.969  ;157      ;11.43  ;85     ;3,317.300048828125 ;0          
966 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:49:50.397 PM;52.121  ;157      ;15.35  ;86     ;3,322.199951171875 ;0          
967 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:49:51.397 PM;52.121  ;157      ;16.43  ;87     ;3,327.10009765625  ;0          
968 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:49:52.397 PM;52.121  ;156      ;16.73  ;87     ;3,332.199951171875 ;0          
969 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:49:53.397 PM;52.121  ;155      ;16.48  ;89     ;3,337.199951171875 ;0          
970 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:49:54.397 PM;52.121  ;154      ;16.03  ;88     ;3,342.5            ;0          
971 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:49:55.397 PM;52.274  ;153      ;15.73  ;88     ;3,346.89990234375  ;0          
972 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:49:56.397 PM;52.274  ;153      ;15.25  ;99     ;3,351.5            ;0          
973 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:49:57.397 PM;52.274  ;153      ;14.86  ;93     ;3,355.800048828125 ;0          
974 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:49:58.397 PM;52.274  ;152      ;14.77  ;93     ;3,360.10009765625  ;0          
975 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:49:59.397 PM;52.274  ;152      ;14.81  ;95     ;3,363.60009765625  ;0          
976 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:50:00.397 PM;52.274  ;152      ;15.09  ;91     ;3,367.699951171875 ;0          
977 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:50:01.397 PM;52.274  ;152      ;15.33  ;91     ;3,371.89990234375  ;0          
978 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:50:02.397 PM;52.274  ;153      ;15.44  ;91     ;3,375.800048828125 ;0          
979 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:50:03.397 PM;52.274  ;153      ;15.33  ;87     ;3,379.39990234375  ;0          
980 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:50:04.397 PM;52.274  ;153      ;15.23  ;90     ;3,383.89990234375  ;0          
981 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:50:05.397 PM;52.274  ;153      ;15.04  ;92     ;3,388.300048828125 ;0          
982 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:50:06.397 PM;52.274  ;153      ;15.01  ;93     ;3,392.699951171875 ;0          
983 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:50:07.397 PM;52.121  ;153      ;15.08  ;88     ;3,396.60009765625  ;0          
984 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:50:08.397 PM;52.121  ;152      ;15.24  ;87     ;3,401.10009765625  ;0          
985 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:50:09.397 PM;52.121  ;151      ;15.36  ;86     ;3,405.300048828125 ;0          
986 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:50:10.397 PM;52.121  ;151      ;15.39  ;86     ;3,409.300048828125 ;0          
987 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:50:11.397 PM;51.969  ;150      ;15.33  ;86     ;3,413.5            ;0          
988 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:50:12.397 PM;51.969  ;150      ;15.29  ;86     ;3,417.699951171875 ;0          
989 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:50:13.397 PM;51.969  ;151      ;15.16  ;87     ;3,422.10009765625  ;0          
990 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:50:14.397 PM;51.817  ;150      ;14.97  ;87     ;3,426              ;0          
991 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:50:15.397 PM;51.817  ;150      ;14.8   ;87     ;3,429.800048828125 ;0          
992 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:50:16.397 PM;51.664  ;150      ;14.61  ;86     ;3,433.60009765625  ;0          
993 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:50:17.397 PM;51.664  ;149      ;14.38  ;86     ;3,437.10009765625  ;0          
994 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:50:18.397 PM;51.664  ;149      ;14.26  ;86     ;3,440.699951171875 ;0          
995 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:50:19.397 PM;51.512  ;148      ;14.27  ;86     ;3,444.5            ;0          
996 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:50:20.397 PM;51.512  ;147      ;14.42  ;86     ;3,448.699951171875 ;0          
997 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:50:21.397 PM;51.359  ;148      ;14.68  ;85     ;3,453.300048828125 ;0          
998 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:50:22.397 PM;51.207  ;147      ;14.96  ;85     ;3,457.699951171875 ;0          
999 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:50:23.397 PM;51.207  ;147      ;15.15  ;85     ;3,462.10009765625  ;0          
1000;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:50:24.397 PM;51.055  ;146      ;15.19  ;84     ;3,466.5            ;0          
